step,x,y,reward,done,action
250,2,3,0,False,2
251,3,3,0,False,0
252,3,4,0,False,2
253,4,4,0,False,1
254,4,3,0,False,3
255,3,3,0,False,2
256,4,3,0,False,3
257,3,3,0,False,1
258,3,2,0,False,2
259,4,2,0,False,2
260,4,2,0,False,0
261,4,3,0,False,0
262,4,4,0,False,0
263,4,4,0,False,1
264,4,3,0,False,3
265,3,3,0,False,3
266,2,3,0,False,0
267,2,4,0,False,0
268,2,4,0,False,1
269,2,3,0,False,3
270,1,3,0,False,1
271,1,2,0,False,3
272,0,2,0,False,3
273,0,2,0,False,1
274,0,1,0,False,2
275,1,1,0,False,2
276,2,1,0,False,3
277,1,1,0,False,2
278,2,1,0,False,1
279,2,0,0,False,2
280,3,0,0,False,2
281,4,0,0,False,3
282,3,0,0,False,0
283,3,1,0,False,0
284,3,2,0,False,3
285,2,2,1,False,0
286,2,3,0,False,1
287,2,2,1,False,1
288,2,1,0,False,0
289,2,2,1,False,2
290,3,2,0,False,2
291,4,2,0,False,0
292,4,3,0,False,2
293,4,3,0,False,3
294,3,3,0,False,3
295,2,3,0,False,3
296,1,3,0,False,0
297,1,4,0,False,0
298,1,4,0,False,1
299,1,3,0,False,3
300,0,3,0,False,1
301,0,2,0,False,0
302,0,3,0,False,2
303,1,3,0,False,1
304,1,2,0,False,2
305,2,2,1,False,0
306,2,3,0,False,3
307,1,3,0,False,0
308,1,4,0,False,2
309,2,4,0,False,3
310,1,4,0,False,0
311,1,4,0,False,1
312,1,3,0,False,2
313,2,3,0,False,1
314,2,2,1,False,2
315,3,2,0,False,3
316,2,2,1,False,2
317,3,2,0,False,3
318,2,2,1,False,0
319,2,3,0,False,2
320,3,3,0,False,0
321,3,4,0,False,0
322,3,4,0,False,2
323,4,4,0,False,0
324,4,4,0,False,3
325,3,4,0,False,1
326,3,3,0,False,2
327,4,3,0,False,0
328,4,4,0,False,0
329,4,4,0,False,2
330,4,4,0,False,0
331,4,4,0,False,2
332,4,4,0,False,1
333,4,3,0,False,2
334,4,3,0,False,3
335,3,3,0,False,0
336,3,4,0,False,0
337,3,4,0,False,3
338,2,4,0,False,3
339,1,4,0,False,3
340,0,4,0,False,0
341,0,4,0,False,1
342,0,3,0,False,0
343,0,4,0,False,1
344,0,3,0,False,0
345,0,4,0,False,0
346,0,4,0,False,2
347,1,4,0,False,0
348,1,4,0,False,1
349,1,3,0,False,2
350,2,3,0,False,0
351,2,4,0,False,3
352,1,4,0,False,1
353,1,3,0,False,1
354,1,2,0,False,1
355,1,1,0,False,2
356,2,1,0,False,2
357,3,1,0,False,2
358,4,1,0,False,0
359,4,2,0,False,2
360,4,2,0,False,0
361,4,3,0,False,2
362,4,3,0,False,0
363,4,4,0,False,2
364,4,4,0,False,2
365,4,4,0,False,1
366,4,3,0,False,3
367,3,3,0,False,0
368,3,4,0,False,1
369,3,3,0,False,1
370,3,2,0,False,0
371,3,3,0,False,2
372,4,3,0,False,3
373,3,3,0,False,3
374,2,3,0,False,2
375,3,3,0,False,3
376,2,3,0,False,2
377,3,3,0,False,2
378,4,3,0,False,2
379,4,3,0,False,0
380,4,4,0,False,1
381,4,3,0,False,0
382,4,4,0,False,0
383,4,4,0,False,2
384,4,4,0,False,3
385,3,4,0,False,2
386,4,4,0,False,3
387,3,4,0,False,2
388,4,4,0,False,0
389,4,4,0,False,1
390,4,3,0,False,1
391,4,2,0,False,2
392,4,2,0,False,0
393,4,3,0,False,2
394,4,3,0,False,1
395,4,2,0,False,3
396,3,2,0,False,2
397,4,2,0,False,3
398,3,2,0,False,3
399,2,2,1,False,1
400,2,1,0,False,0
401,2,2,1,False,1
402,2,1,0,False,0
403,2,2,1,False,3
404,1,2,0,False,0
405,1,3,0,False,3
406,0,3,0,False,2
407,1,3,0,False,0
408,1,4,0,False,0
409,1,4,0,False,2
410,2,4,0,False,1
411,2,3,0,False,2
412,3,3,0,False,3
413,2,3,0,False,2
414,3,3,0,False,1
415,3,2,0,False,3
416,2,2,1,False,1
417,2,1,0,False,3
418,1,1,0,False,3
419,0,1,0,False,3
420,0,1,0,False,2
421,1,1,0,False,2
422,2,1,0,False,3
423,1,1,0,False,0
424,1,2,0,False,2
425,2,2,1,False,3
426,1,2,0,False,0
427,1,3,0,False,0
428,1,4,0,False,2
429,2,4,0,False,3
430,1,4,0,False,0
431,1,4,0,False,2
432,2,4,0,False,1
433,2,3,0,False,2
434,3,3,0,False,2
435,4,3,0,False,1
436,4,2,0,False,2
437,4,2,0,False,2
438,4,2,0,False,3
439,3,2,0,False,1
440,3,1,0,False,2
441,4,1,0,False,0
442,4,2,0,False,1
443,4,1,0,False,1
444,4,0,0,False,2
445,4,0,0,False,3
446,3,0,0,False,3
447,2,0,0,False,2
448,3,0,0,False,3
449,2,0,0,False,1
450,2,0,0,False,1
451,2,0,0,False,1
452,2,0,0,False,3
453,1,0,0,False,0
454,1,1,0,False,0
455,1,2,0,False,1
456,1,1,0,False,3
457,0,1,0,False,0
458,0,2,0,False,2
459,1,2,0,False,3
460,0,2,0,False,0
461,0,3,0,False,3
462,0,3,0,False,1
463,0,2,0,False,2
464,1,2,0,False,3
465,0,2,0,False,0
466,0,3,0,False,0
467,0,4,0,False,0
468,0,4,0,False,0
469,0,4,0,False,2
470,1,4,0,False,0
471,1,4,0,False,1
472,1,3,0,False,1
473,1,2,0,False,2
474,2,2,1,False,3
475,1,2,0,False,0
476,1,3,0,False,3
477,0,3,0,False,1
478,0,2,0,False,0
479,0,3,0,False,2
480,1,3,0,False,1
481,1,2,0,False,1
482,1,1,0,False,3
483,0,1,0,False,3
484,0,1,0,False,3
485,0,1,0,False,3
486,0,1,0,False,0
487,0,2,0,False,0
488,0,3,0,False,0
489,0,4,0,False,1
490,0,3,0,False,0
491,0,4,0,False,0
492,0,4,0,False,1
493,0,3,0,False,1
494,0,2,0,False,0
495,0,3,0,False,1
496,0,2,0,False,3
497,0,2,0,False,0
498,0,3,0,False,3
499,0,3,0,False,2
