step,x,y,reward,done,action
412,2,2,1,False,1
413,2,1,0,False,2
414,3,1,0,False,3
415,2,1,0,False,1
416,2,0,0,False,3
417,1,0,0,False,2
418,2,0,0,False,3
419,1,0,0,False,0
420,1,1,0,False,0
421,1,2,0,False,3
422,0,2,0,False,1
423,0,1,0,False,3
424,0,1,0,False,1
425,0,0,0,False,2
426,1,0,0,False,2
427,2,0,0,False,3
428,1,0,0,False,3
429,0,0,0,False,2
430,1,0,0,False,2
431,2,0,0,False,0
432,2,1,0,False,3
433,1,1,0,False,1
434,1,0,0,False,3
435,0,0,0,False,0
436,0,1,0,False,0
437,0,2,0,False,1
438,0,1,0,False,1
439,0,0,0,False,2
440,1,0,0,False,2
441,2,0,0,False,0
442,2,1,0,False,0
443,2,2,1,False,3
444,1,2,0,False,3
445,0,2,0,False,1
446,0,1,0,False,2
447,1,1,0,False,1
448,1,0,0,False,3
449,0,0,0,False,1
450,0,0,0,False,0
451,0,1,0,False,1
452,0,0,0,False,2
453,1,0,0,False,0
454,1,1,0,False,2
455,2,1,0,False,3
456,1,1,0,False,0
457,1,2,0,False,3
458,0,2,0,False,2
459,1,2,0,False,3
460,0,2,0,False,3
461,0,2,0,False,2
462,1,2,0,False,2
463,2,2,1,False,1
464,2,1,0,False,2
465,3,1,0,False,3
466,2,1,0,False,3
467,1,1,0,False,3
468,0,1,0,False,2
469,1,1,0,False,2
470,2,1,0,False,1
471,2,0,0,False,1
472,2,0,0,False,0
473,2,1,0,False,0
474,2,2,1,False,3
475,1,2,0,False,1
476,1,1,0,False,3
477,0,1,0,False,2
478,1,1,0,False,1
479,1,0,0,False,1
480,1,0,0,False,1
481,1,0,0,False,1
482,1,0,0,False,1
483,1,0,0,False,3
484,0,0,0,False,3
485,0,0,0,False,3
486,0,0,0,False,1
487,0,0,0,False,2
488,1,0,0,False,0
489,1,1,0,False,0
490,1,2,0,False,1
491,1,1,0,False,0
492,1,2,0,False,3
493,0,2,0,False,2
494,1,2,0,False,2
495,2,2,1,False,0
496,2,3,0,False,0
497,2,4,0,False,2
498,3,4,0,False,0
499,3,4,0,False,1
500,3,3,0,False,1
501,3,2,0,False,0
502,3,3,0,False,2
503,4,3,0,False,2
504,4,3,0,False,3
505,3,3,0,False,1
506,3,2,0,False,2
507,4,2,0,False,0
508,4,3,0,False,3
509,3,3,0,False,0
510,3,4,0,False,2
511,4,4,0,False,2
512,4,4,0,False,1
513,4,3,0,False,0
514,4,4,0,False,1
515,4,3,0,False,0
516,4,4,0,False,3
517,3,4,0,False,2
518,4,4,0,False,2
519,4,4,0,False,0
520,4,4,0,False,2
521,4,4,0,False,2
522,4,4,0,False,0
523,4,4,0,False,2
524,4,4,0,False,2
525,4,4,0,False,2
526,4,4,0,False,1
527,4,3,0,False,2
528,4,3,0,False,2
529,4,3,0,False,0
530,4,4,0,False,0
531,4,4,0,False,3
532,3,4,0,False,0
533,3,4,0,False,1
534,3,3,0,False,0
535,3,4,0,False,3
536,2,4,0,False,1
537,2,3,0,False,0
538,2,4,0,False,1
539,2,3,0,False,0
540,2,4,0,False,2
541,3,4,0,False,2
542,4,4,0,False,2
543,4,4,0,False,3
544,3,4,0,False,0
545,3,4,0,False,2
546,4,4,0,False,2
547,4,4,0,False,1
548,4,3,0,False,1
549,4,2,0,False,3
550,3,2,0,False,0
551,3,3,0,False,1
552,3,2,0,False,2
553,4,2,0,False,3
554,3,2,0,False,1
555,3,1,0,False,3
556,2,1,0,False,3
557,1,1,0,False,1
558,1,0,0,False,1
559,1,0,0,False,0
560,1,1,0,False,1
561,1,0,0,False,2
562,2,0,0,False,2
563,3,0,0,False,0
564,3,1,0,False,0
565,3,2,0,False,0
566,3,3,0,False,3
567,2,3,0,False,1
568,2,2,1,False,3
569,1,2,0,False,0
570,1,3,0,False,1
571,1,2,0,False,1
572,1,1,0,False,3
573,0,1,0,False,1
574,0,0,0,False,0
575,0,1,0,False,3
576,0,1,0,False,0
577,0,2,0,False,0
578,0,3,0,False,3
579,0,3,0,False,3
580,0,3,0,False,1
581,0,2,0,False,3
582,0,2,0,False,3
583,0,2,0,False,0
584,0,3,0,False,2
585,1,3,0,False,3
586,0,3,0,False,3
587,0,3,0,False,1
588,0,2,0,False,3
589,0,2,0,False,1
590,0,1,0,False,0
591,0,2,0,False,3
592,0,2,0,False,2
593,1,2,0,False,3
594,0,2,0,False,0
595,0,3,0,False,1
596,0,2,0,False,3
597,0,2,0,False,2
598,1,2,0,False,0
599,1,3,0,False,1
600,1,2,0,False,1
601,1,1,0,False,2
602,2,1,0,False,3
603,1,1,0,False,3
604,0,1,0,False,2
605,1,1,0,False,0
606,1,2,0,False,1
607,1,1,0,False,0
608,1,2,0,False,2
609,2,2,1,False,0
610,2,3,0,False,3
611,1,3,0,False,1
612,1,2,0,False,0
613,1,3,0,False,2
614,2,3,0,False,0
615,2,4,0,False,2
616,3,4,0,False,2
617,4,4,0,False,1
618,4,3,0,False,0
619,4,4,0,False,3
620,3,4,0,False,1
621,3,3,0,False,3
622,2,3,0,False,3
623,1,3,0,False,0
624,1,4,0,False,0
625,1,4,0,False,0
626,1,4,0,False,2
627,2,4,0,False,1
628,2,3,0,False,3
629,1,3,0,False,3
630,0,3,0,False,3
631,0,3,0,False,1
632,0,2,0,False,2
633,1,2,0,False,2
634,2,2,1,False,3
635,1,2,0,False,3
636,0,2,0,False,3
637,0,2,0,False,1
638,0,1,0,False,1
639,0,0,0,False,0
640,0,1,0,False,2
641,1,1,0,False,3
642,0,1,0,False,2
643,1,1,0,False,2
644,2,1,0,False,0
645,2,2,1,False,0
646,2,3,0,False,1
647,2,2,1,False,3
648,1,2,0,False,0
649,1,3,0,False,3
650,0,3,0,False,0
651,0,4,0,False,2
652,1,4,0,False,3
653,0,4,0,False,3
654,0,4,0,False,0
655,0,4,0,False,2
656,1,4,0,False,0
657,1,4,0,False,1
658,1,3,0,False,2
659,2,3,0,False,3
660,1,3,0,False,1
661,1,2,0,False,0
662,1,3,0,False,1
663,1,2,0,False,1
664,1,1,0,False,1
665,1,0,0,False,0
666,1,1,0,False,3
667,0,1,0,False,0
668,0,2,0,False,2
669,1,2,0,False,1
670,1,1,0,False,1
671,1,0,0,False,2
672,2,0,0,False,0
673,2,1,0,False,1
674,2,0,0,False,3
675,1,0,0,False,3
676,0,0,0,False,2
677,1,0,0,False,3
678,0,0,0,False,1
679,0,0,0,False,0
680,0,1,0,False,3
681,0,1,0,False,2
682,1,1,0,False,1
683,1,0,0,False,0
684,1,1,0,False,0
685,1,2,0,False,3
686,0,2,0,False,3
687,0,2,0,False,0
688,0,3,0,False,1
689,0,2,0,False,2
690,1,2,0,False,2
691,2,2,1,False,2
692,3,2,0,False,3
693,2,2,1,False,1
694,2,1,0,False,1
695,2,0,0,False,3
696,1,0,0,False,1
697,1,0,0,False,3
698,0,0,0,False,0
699,0,1,0,False,1
700,0,0,0,False,3
701,0,0,0,False,3
702,0,0,0,False,2
703,1,0,0,False,1
704,1,0,0,False,0
705,1,1,0,False,1
706,1,0,0,False,2
707,2,0,0,False,2
708,3,0,0,False,1
709,3,0,0,False,0
710,3,1,0,False,2
711,4,1,0,False,0
712,4,2,0,False,2
713,4,2,0,False,0
714,4,3,0,False,2
715,4,3,0,False,3
716,3,3,0,False,2
717,4,3,0,False,1
718,4,2,0,False,2
719,4,2,0,False,1
720,4,1,0,False,0
721,4,2,0,False,3
722,3,2,0,False,0
723,3,3,0,False,0
724,3,4,0,False,1
725,3,3,0,False,2
726,4,3,0,False,0
727,4,4,0,False,0
728,4,4,0,False,2
729,4,4,0,False,1
730,4,3,0,False,3
731,3,3,0,False,0
732,3,4,0,False,3
733,2,4,0,False,2
734,3,4,0,False,1
735,3,3,0,False,1
736,3,2,0,False,1
737,3,1,0,False,3
738,2,1,0,False,0
739,2,2,1,False,0
740,2,3,0,False,0
741,2,4,0,False,2
742,3,4,0,False,1
743,3,3,0,False,2
744,4,3,0,False,2
745,4,3,0,False,1
746,4,2,0,False,0
747,4,3,0,False,3
748,3,3,0,False,1
749,3,2,0,False,3
750,2,2,1,False,3
751,1,2,0,False,1
752,1,1,0,False,1
753,1,0,0,False,3
754,0,0,0,False,2
755,1,0,0,False,2
756,2,0,0,False,1
757,2,0,0,False,0
758,2,1,0,False,0
759,2,2,1,False,3
760,1,2,0,False,1
761,1,1,0,False,2
762,2,1,0,False,1
763,2,0,0,False,3
764,1,0,0,False,0
765,1,1,0,False,3
766,0,1,0,False,1
767,0,0,0,False,2
768,1,0,0,False,3
769,0,0,0,False,1
770,0,0,0,False,0
771,0,1,0,False,2
772,1,1,0,False,3
773,0,1,0,False,1
774,0,0,0,False,1
775,0,0,0,False,3
776,0,0,0,False,1
777,0,0,0,False,1
778,0,0,0,False,0
779,0,1,0,False,1
780,0,0,0,False,0
781,0,1,0,False,1
782,0,0,0,False,1
783,0,0,0,False,3
784,0,0,0,False,2
785,1,0,0,False,1
786,1,0,0,False,0
787,1,1,0,False,0
788,1,2,0,False,0
789,1,3,0,False,0
790,1,4,0,False,3
791,0,4,0,False,3
792,0,4,0,False,1
793,0,3,0,False,0
794,0,4,0,False,2
795,1,4,0,False,3
796,0,4,0,False,2
797,1,4,0,False,3
798,0,4,0,False,1
799,0,3,0,False,0
800,0,4,0,False,1
801,0,3,0,False,3
802,0,3,0,False,0
803,0,4,0,False,0
804,0,4,0,False,1
805,0,3,0,False,2
806,1,3,0,False,0
807,1,4,0,False,0
808,1,4,0,False,0
809,1,4,0,False,0
810,1,4,0,False,3
811,0,4,0,False,3
812,0,4,0,False,1
813,0,3,0,False,2
814,1,3,0,False,3
815,0,3,0,False,2
816,1,3,0,False,0
817,1,4,0,False,1
818,1,3,0,False,1
819,1,2,0,False,1
820,1,1,0,False,0
821,1,2,0,False,3
822,0,2,0,False,1
823,0,1,0,False,0
824,0,2,0,False,2
825,1,2,0,False,3
826,0,2,0,False,2
827,1,2,0,False,0
828,1,3,0,False,1
829,1,2,0,False,1
830,1,1,0,False,2
831,2,1,0,False,2
832,3,1,0,False,2
833,4,1,0,False,3
834,3,1,0,False,1
835,3,0,0,False,0
836,3,1,0,False,2
837,4,1,0,False,2
838,4,1,0,False,0
839,4,2,0,False,2
840,4,2,0,False,3
841,3,2,0,False,0
842,3,3,0,False,1
843,3,2,0,False,3
844,2,2,1,False,3
845,1,2,0,False,1
846,1,1,0,False,1
847,1,0,0,False,1
848,1,0,0,False,0
849,1,1,0,False,3
850,0,1,0,False,1
851,0,0,0,False,0
852,0,1,0,False,2
853,1,1,0,False,2
854,2,1,0,False,2
855,3,1,0,False,0
856,3,2,0,False,0
857,3,3,0,False,0
858,3,4,0,False,2
859,4,4,0,False,3
860,3,4,0,False,3
861,2,4,0,False,3
862,1,4,0,False,2
863,2,4,0,False,0
864,2,4,0,False,3
865,1,4,0,False,0
866,1,4,0,False,3
867,0,4,0,False,1
868,0,3,0,False,3
869,0,3,0,False,2
870,1,3,0,False,0
871,1,4,0,False,0
872,1,4,0,False,1
873,1,3,0,False,0
874,1,4,0,False,2
875,2,4,0,False,1
876,2,3,0,False,3
877,1,3,0,False,3
878,0,3,0,False,2
879,1,3,0,False,3
880,0,3,0,False,1
881,0,2,0,False,2
882,1,2,0,False,0
883,1,3,0,False,0
884,1,4,0,False,0
885,1,4,0,False,3
886,0,4,0,False,0
887,0,4,0,False,2
888,1,4,0,False,1
889,1,3,0,False,0
890,1,4,0,False,3
891,0,4,0,False,2
892,1,4,0,False,2
893,2,4,0,False,2
894,3,4,0,False,3
895,2,4,0,False,1
896,2,3,0,False,1
897,2,2,1,False,1
898,2,1,0,False,0
899,2,2,1,False,3
900,1,2,0,False,1
901,1,1,0,False,0
902,1,2,0,False,2
903,2,2,1,False,1
904,2,1,0,False,2
905,3,1,0,False,2
906,4,1,0,False,2
907,4,1,0,False,0
908,4,2,0,False,2
909,4,2,0,False,1
910,4,1,0,False,1
911,4,0,0,False,2
912,4,0,0,False,1
913,4,0,0,False,1
914,4,0,0,False,2
915,4,0,0,False,2
916,4,0,0,False,0
917,4,1,0,False,1
918,4,0,0,False,3
919,3,0,0,False,2
920,4,0,0,False,3
921,3,0,0,False,3
922,2,0,0,False,3
923,1,0,0,False,0
924,1,1,0,False,0
925,1,2,0,False,2
926,2,2,1,False,0
927,2,3,0,False,2
928,3,3,0,False,1
929,3,2,0,False,1
930,3,1,0,False,2
931,4,1,0,False,0
932,4,2,0,False,1
933,4,1,0,False,0
934,4,2,0,False,3
935,3,2,0,False,2
936,4,2,0,False,3
937,3,2,0,False,1
938,3,1,0,False,0
939,3,2,0,False,0
940,3,3,0,False,0
941,3,4,0,False,1
942,3,3,0,False,2
943,4,3,0,False,1
944,4,2,0,False,0
945,4,3,0,False,0
946,4,4,0,False,3
947,3,4,0,False,2
948,4,4,0,False,1
949,4,3,0,False,0
950,4,4,0,False,1
951,4,3,0,False,0
952,4,4,0,False,0
953,4,4,0,False,3
954,3,4,0,False,0
955,3,4,0,False,1
956,3,3,0,False,0
957,3,4,0,False,1
958,3,3,0,False,0
959,3,4,0,False,1
960,3,3,0,False,3
961,2,3,0,False,0
962,2,4,0,False,2
963,3,4,0,False,2
964,4,4,0,False,2
965,4,4,0,False,1
966,4,3,0,False,1
967,4,2,0,False,2
968,4,2,0,False,2
969,4,2,0,False,1
970,4,1,0,False,2
971,4,1,0,False,2
972,4,1,0,False,3
973,3,1,0,False,0
974,3,2,0,False,2
975,4,2,0,False,0
976,4,3,0,False,3
977,3,3,0,False,3
978,2,3,0,False,1
979,2,2,1,False,2
980,3,2,0,False,3
981,2,2,1,False,1
982,2,1,0,False,3
983,1,1,0,False,2
984,2,1,0,False,2
985,3,1,0,False,2
986,4,1,0,False,3
987,3,1,0,False,2
988,4,1,0,False,1
989,4,0,0,False,0
990,4,1,0,False,3
991,3,1,0,False,3
992,2,1,0,False,3
993,1,1,0,False,2
994,2,1,0,False,1
995,2,0,0,False,0
996,2,1,0,False,3
997,1,1,0,False,0
998,1,2,0,False,3
999,0,2,0,False,2
1000,1,2,0,False,1
1001,1,1,0,False,3
1002,0,1,0,False,0
1003,0,2,0,False,2
1004,1,2,0,False,0
1005,1,3,0,False,0
1006,1,4,0,False,3
1007,0,4,0,False,3
1008,0,4,0,False,2
1009,1,4,0,False,0
1010,1,4,0,False,3
1011,0,4,0,False,2
1012,1,4,0,False,0
1013,1,4,0,False,1
1014,1,3,0,False,3
1015,0,3,0,False,2
1016,1,3,0,False,1
1017,1,2,0,False,1
1018,1,1,0,False,0
1019,1,2,0,False,1
1020,1,1,0,False,1
1021,1,0,0,False,0
1022,1,1,0,False,3
1023,0,1,0,False,0
1024,0,2,0,False,0
1025,0,3,0,False,2
1026,1,3,0,False,3
1027,0,3,0,False,0
1028,0,4,0,False,2
1029,1,4,0,False,1
1030,1,3,0,False,1
1031,1,2,0,False,1
1032,1,1,0,False,0
1033,1,2,0,False,0
1034,1,3,0,False,2
1035,2,3,0,False,2
1036,3,3,0,False,0
1037,3,4,0,False,1
1038,3,3,0,False,1
1039,3,2,0,False,1
1040,3,1,0,False,3
1041,2,1,0,False,2
1042,3,1,0,False,2
1043,4,1,0,False,2
1044,4,1,0,False,3
1045,3,1,0,False,2
1046,4,1,0,False,1
1047,4,0,0,False,3
1048,3,0,0,False,2
1049,4,0,0,False,1
1050,4,0,0,False,3
1051,3,0,0,False,0
1052,3,1,0,False,2
1053,4,1,0,False,0
1054,4,2,0,False,1
1055,4,1,0,False,0
1056,4,2,0,False,0
1057,4,3,0,False,0
1058,4,4,0,False,1
1059,4,3,0,False,2
1060,4,3,0,False,2
1061,4,3,0,False,3
1062,3,3,0,False,1
1063,3,2,0,False,1
1064,3,1,0,False,2
1065,4,1,0,False,0
1066,4,2,0,False,0
1067,4,3,0,False,2
1068,4,3,0,False,2
1069,4,3,0,False,0
1070,4,4,0,False,2
1071,4,4,0,False,3
1072,3,4,0,False,2
1073,4,4,0,False,3
1074,3,4,0,False,2
1075,4,4,0,False,3
1076,3,4,0,False,3
1077,2,4,0,False,1
1078,2,3,0,False,3
1079,1,3,0,False,1
1080,1,2,0,False,3
1081,0,2,0,False,1
1082,0,1,0,False,1
1083,0,0,0,False,1
1084,0,0,0,False,2
1085,1,0,0,False,0
1086,1,1,0,False,1
1087,1,0,0,False,0
1088,1,1,0,False,0
1089,1,2,0,False,3
1090,0,2,0,False,2
1091,1,2,0,False,0
1092,1,3,0,False,3
1093,0,3,0,False,1
1094,0,2,0,False,2
1095,1,2,0,False,1
1096,1,1,0,False,0
1097,1,2,0,False,2
1098,2,2,1,False,1
1099,2,1,0,False,2
1100,3,1,0,False,3
1101,2,1,0,False,1
1102,2,0,0,False,1
1103,2,0,0,False,0
1104,2,1,0,False,3
1105,1,1,0,False,2
1106,2,1,0,False,3
1107,1,1,0,False,1
1108,1,0,0,False,2
1109,2,0,0,False,3
1110,1,0,0,False,1
1111,1,0,0,False,0
1112,1,1,0,False,3
1113,0,1,0,False,1
1114,0,0,0,False,0
1115,0,1,0,False,1
1116,0,0,0,False,0
1117,0,1,0,False,2
1118,1,1,0,False,3
1119,0,1,0,False,3
1120,0,1,0,False,2
1121,1,1,0,False,2
1122,2,1,0,False,3
1123,1,1,0,False,0
1124,1,2,0,False,1
1125,1,1,0,False,3
1126,0,1,0,False,1
1127,0,0,0,False,1
1128,0,0,0,False,0
1129,0,1,0,False,2
1130,1,1,0,False,2
1131,2,1,0,False,2
1132,3,1,0,False,1
1133,3,0,0,False,3
1134,2,0,0,False,3
1135,1,0,0,False,0
1136,1,1,0,False,1
1137,1,0,0,False,1
1138,1,0,0,False,2
1139,2,0,0,False,3
1140,1,0,0,False,2
1141,2,0,0,False,1
1142,2,0,0,False,2
1143,3,0,0,False,0
1144,3,1,0,False,2
1145,4,1,0,False,0
1146,4,2,0,False,3
1147,3,2,0,False,3
1148,2,2,1,False,0
1149,2,3,0,False,0
1150,2,4,0,False,2
